2.832833e+06 1.920545e-01 1.195076e+09 5.108942e+40 1.072913e+35
2.802076e+06 2.047385e-01 1.166635e+09 4.691900e+40 1.027071e+35
2.768408e+06 2.205934e-01 1.135931e+09 4.247652e+40 9.785910e+34
2.739123e+06 2.364482e-01 1.109619e+09 3.864998e+40 9.378360e+34
2.713186e+06 2.523031e-01 1.086897e+09 3.540449e+40 9.028150e+34
2.686134e+06 2.713290e-01 1.063468e+09 3.212792e+40 8.673436e+34
2.662752e+06 2.903549e-01 1.043441e+09 2.933514e+40 8.375363e+34
2.642395e+06 3.093808e-01 1.026170e+09 2.693094e+40 8.122154e+34
2.619107e+06 3.347486e-01 1.006605e+09 2.421132e+40 7.839589e+34
2.601694e+06 3.569455e-01 9.921092e+08 2.219980e+40 7.633181e+34
2.584551e+06 3.823133e-01 9.779480e+08 2.024464e+40 7.433972e+34
2.568142e+06 4.108521e-01 9.644966e+08 1.838384e+40 7.246976e+34
2.554213e+06 4.393909e-01 9.531566e+08 1.679759e+40 7.091021e+34
2.540538e+06 4.711007e-01 9.425739e+08 1.529023e+40 6.940381e+34
2.527920e+06 5.059815e-01 9.328782e+08 1.389234e+40 6.803519e+34
2.517353e+06 5.408623e-01 9.247993e+08 1.270397e+40 6.690479e+34
2.506976e+06 5.820850e-01 9.169000e+08 1.150838e+40 6.580835e+34
2.498417e+06 6.233077e-01 9.104120e+08 1.049470e+40 6.491431e+34
2.490806e+06 6.677014e-01 9.046619e+08 9.565087e+39 6.412687e+34
2.484108e+06 7.152661e-01 8.996175e+08 8.718396e+39 6.343987e+34
2.478263e+06 7.660018e-01 8.952279e+08 7.950989e+39 6.284495e+34
2.472927e+06 8.230794e-01 8.912295e+08 7.217080e+39 6.230540e+34
2.468594e+06 8.801570e-01 8.879900e+08 6.594113e+39 6.186989e+34
2.464667e+06 9.435766e-01 8.850594e+08 6.004535e+39 6.147717e+34
2.460365e+06 1.032364e+00 8.818543e+08 5.324389e+39 6.104906e+34
2.457891e+06 1.095784e+00 8.800133e+08 4.920424e+39 6.080380e+34
2.454677e+06 1.190913e+00 8.776256e+08 4.403891e+39 6.048641e+34
2.452741e+06 1.254333e+00 8.761890e+08 4.110816e+39 6.029584e+34
2.449974e+06 1.349462e+00 8.741375e+08 3.730082e+39 6.002419e+34
2.447202e+06 1.444591e+00 8.720848e+08 3.405996e+39 5.975297e+34
2.444264e+06 1.539721e+00 8.699128e+08 3.127204e+39 5.946664e+34
2.439866e+06 1.666560e+00 8.666649e+08 2.812623e+39 5.903971e+34
2.434695e+06 1.793399e+00 8.628555e+08 2.548840e+39 5.854084e+34
2.428603e+06 1.920238e+00 8.583783e+08 2.325811e+39 5.795714e+34
2.421555e+06 2.047077e+00 8.532135e+08 2.134733e+39 5.728729e+34
2.411472e+06 2.205626e+00 8.458521e+08 1.930871e+39 5.633901e+34
2.400047e+06 2.364175e+00 8.375517e+08 1.758443e+39 5.527891e+34
2.387392e+06 2.522724e+00 8.284074e+08 1.611754e+39 5.412223e+34
2.370629e+06 2.712983e+00 8.164652e+08 1.461352e+39 5.261806e+34
2.352019e+06 2.903242e+00 8.034177e+08 1.333309e+39 5.098521e+34
2.331425e+06 3.093501e+00 7.891032e+08 1.223520e+39 4.922279e+34
2.304908e+06 3.315469e+00 7.708663e+08 1.113891e+39 4.702135e+34
2.272036e+06 3.569147e+00 7.485606e+08 1.008129e+39 4.439576e+34
